two_theta_deg,experimental,fitted
6.8049999999999997,817.99699999999996,803.59270150928012
6.8099999999999996,887.99699999999996,800.25051052073138
6.8150000000000004,819.99699999999996,796.64716921949628
6.8200000000000003,792.99699999999996,792.76114710777915
6.8250000000000002,856.99699999999996,788.5721006325781
6.8300000000000001,745.99699999999996,784.06099803092195
6.835,799.99699999999996,779.21023492308427
6.8399999999999999,782.99699999999996,774.00374009217455
6.8449999999999998,806.99699999999996,768.42707095734954
6.8499999999999996,810.99699999999996,762.46749831869408
6.8550000000000004,778.99699999999996,756.11408002408371
6.8600000000000003,771.99699999999996,749.35772328153246
6.8650000000000002,714.99699999999996,742.19123541427382
6.8700000000000001,764.99699999999996,734.60936292952192
6.875,728.99699999999996,726.60881884517289
6.8799999999999999,701.99699999999996,718.18829829104618
6.8849999999999998,734.99699999999996,709.34848247233981
6.8899999999999997,751.99699999999996,700.09203115220282
6.8949999999999996,700.99699999999996,690.42356387744871
6.9000000000000004,671.99699999999996,680.34963023594526
6.9050000000000002,681.99699999999996,669.87866949584429
6.9100000000000001,640.99699999999996,659.02096003515555
6.915,639.99800000000005,647.7885590249748
6.9199999999999999,639.99800000000005,636.19523288060634
6.9249999999999998,626.99800000000005,624.25637904166831
6.9299999999999997,599.99800000000005,611.98893968479661
6.9349999999999996,633.99800000000005,599.41130801056966
6.9400000000000004,601.99800000000005,586.54322777963546
6.9450000000000003,567.99800000000005,573.40568680156957
6.9500000000000002,563.99800000000005,560.02080510368057
6.9550000000000001,570.99800000000005,546.41171852569903
6.96,526.99800000000005,532.60245850007379
6.9649999999999999,535.99800000000005,518.61782878637734
6.9699999999999998,485.99799999999999,504.48327993223916
6.9749999999999996,463.99799999999999,490.22478223221776
6.9800000000000004,437.99799999999999,475.86869795031788
6.9850000000000003,470.99799999999999,461.44165356148181
6.9900000000000002,487.99799999999999,446.9704127525502
6.9950000000000001,424.99799999999999,432.48175090404919
7,401.99799999999999,418.00233175093058
7.0049999999999999,418.99799999999999,403.55858689328812
7.0099999999999998,390.99799999999999,389.17659879735021
7.0149999999999997,365.99900000000002,374.88198789297155
7.0199999999999996,374.99799999999999,360.69980433668587
7.0250000000000004,343.99900000000002,346.65442496944314
7.0300000000000002,326.99900000000002,332.7694559557429
7.0350000000000001,314.99900000000002,319.06764154630417
7.04,307.99799999999999,305.57077936001679
7.0449999999999999,302.99900000000002,292.2996425330075
7.0499999999999998,290.99900000000002,279.27390903359679
7.0549999999999997,273.99900000000002,266.5120983920105
7.0599999999999996,250.999,254.03151604331245
7.0650000000000004,224.999,241.84820543145494
7.0700000000000003,225.999,229.97690797191811
7.0750000000000002,241.999,218.43103092047505
7.0800000000000001,192.999,207.22262314644212
7.085,201.999,196.36235876068844
7.0899999999999999,191.999,185.85952850194494
7.0949999999999998,201.999,175.7220387398452
7.0999999999999996,173.999,165.9564179099111
7.1050000000000004,135.999,156.56783015458382
7.1100000000000003,131.999,147.5600959056313
7.1150000000000002,154.999,138.93571910701479
7.1200000000000001,152.999,130.69592074377036
7.125,128.999,122.84067831178436
7.1299999999999999,129.999,115.36877083567744
7.1349999999999998,98.999300000000005,108.27782901744945
7.1399999999999997,126.999,101.56439007717857
7.1449999999999996,79.999399999999994,95.223956828980491
7.1500000000000004,87.999399999999994,89.251060520648124
7.1550000000000002,86.999399999999994,83.639326953956129
7.1600000000000001,68.999499999999998,78.381545394492733
7.165,95.999300000000005,73.469739775091938
7.1699999999999999,72.999499999999998,68.895241695400685
7.1749999999999998,62.999499999999998,64.648764721794706
7.1799999999999997,79.999399999999994,60.720479496654534
7.1849999999999996,66.999499999999998,57.10008917383044
7.1900000000000004,51.999600000000001,53.77690470784848
7.1950000000000003,69.999499999999998,50.739919537899794
7.2000000000000002,65.999499999999998,47.97788322375866
7.2050000000000001,43.999699999999997,45.47937360933706
7.21,45.999699999999997,43.232867110415718
7.2149999999999999,46.999699999999997,41.226806746015718
7.2199999999999998,50.999600000000001,39.449667557688315
7.2249999999999996,42.999699999999997,37.890019087500789
7.2300000000000004,48.999600000000001,36.536584613468634
7.2350000000000003,42.999699999999997,35.378296870414289
7.2400000000000002,43.999699999999997,34.404350014499784
7.2450000000000001,41.999699999999997,33.60424762076002
7.25,45.999699999999997,32.967846534635804
7.2549999999999999,30.9998,32.485396430546672
7.2599999999999998,45.999699999999997,32.147574962735291
7.2649999999999997,37.999699999999997,31.94551842574263
7.2699999999999996,41.999699999999997,31.870847873723889
7.2750000000000004,28.9998,31.9156906791899
7.2800000000000002,42.999699999999997,32.072697542456808
7.2850000000000001,27.9998,32.335054992925173
7.29,51.999600000000001,32.696493452108847
7.2949999999999999,48.999600000000001,33.151290955928872
7.2999999999999998,31.9998,33.694272660023692
7.3049999999999997,38.999699999999997,34.320806276560944
7.3099999999999996,36.999699999999997,35.026793614142512
7.3150000000000004,39.999699999999997,35.808658413753292
7.3200000000000003,35.999699999999997,36.6633306932195
7.3250000000000002,43.999699999999997,37.588227830225698
7.3300000000000001,48.999600000000001,38.581232629517949
7.335,47.999600000000001,39.640668633442381
7.3399999999999999,45.999699999999997,40.765272946387007
7.3449999999999998,52.999600000000001,41.954166852987093
7.3499999999999996,41.999699999999997,43.206824517108522
7.3550000000000004,43.999699999999997,44.523040053642553
7.3600000000000003,48.999600000000001,45.902893268045467
7.3650000000000002,53.999600000000001,47.346714359371468
7.3700000000000001,52.999600000000001,48.855047881319848
7.375,56.999600000000001,50.428616252604648
7.3799999999999999,60.999499999999998,52.068283102829369
7.3849999999999998,50.999600000000001,53.775016733087185
7.3899999999999997,49.999600000000001,55.549853961803699
7.3949999999999996,69.999499999999998,57.393864615995142
7.4000000000000004,67.999499999999998,59.308116916236528
7.4050000000000002,69.999499999999998,61.29364399034538
7.4100000000000001,55.999600000000001,63.351411736206636
7.415,53.999600000000001,65.482288238428396
7.4199999999999999,83.999399999999994,67.687014926756305
7.4249999999999998,65.999499999999998,69.966179646535338
7.4299999999999997,72.999499999999998,72.320191793121765
7.4349999999999996,80.999399999999994,74.749259643172451
7.4400000000000004,69.999499999999998,77.253369996307015
7.4450000000000003,77.999399999999994,79.832270220904149
7.4500000000000002,84.999399999999994,82.485452777894821
7.4550000000000001,85.999399999999994,85.212142276499051
7.46,86.999399999999994,88.011285096050514
7.4649999999999999,103.999,90.881541588507417
7.4699999999999998,93.999300000000005,93.821280857085128
7.4749999999999996,99.999300000000005,96.828578087786397
7.4800000000000004,82.999399999999994,99.901214392575667
7.4850000000000003,98.999300000000005,103.036679105649
7.4900000000000002,114.999,106.23217445779358
7.4950000000000001,93.999300000000005,109.48462253831761
7.5,99.999300000000005,112.7906744395285
7.5049999999999999,123.999,116.14672146534782
7.5099999999999998,103.999,119.5489082734225
7.5149999999999997,115.999,122.99314780909458
7.5199999999999996,109.999,126.47513787987212
7.5250000000000004,115.999,129.99037921064152
7.5300000000000002,122.999,133.53419481280309
7.5350000000000001,123.999,137.10175049481867
7.54,129.999,140.68807633734716
7.5449999999999999,134.999,144.28808895319344
7.5499999999999998,142.999,147.89661435072378
7.5549999999999997,131.999,151.50841121916065
7.5599999999999996,150.999,155.11819445525472
7.5650000000000004,137.999,158.72065875319086
7.5700000000000003,135.999,162.31050208318263
7.5750000000000002,175.999,165.88244888898276
7.5800000000000001,142.999,169.43127284044172
7.585,172.999,172.95181898419551
7.5899999999999999,194.999,176.43902514350359
7.5949999999999998,194.999,179.8879424271006
7.5999999999999996,170.999,183.29375471658707
7.6050000000000004,188.999,186.65179701229076
7.6100000000000003,179.999,189.95757252857001
7.6150000000000002,186.999,193.20676844113868
7.6200000000000001,185.999,196.39527020104379
7.625,174.999,199.51917434235801
7.6299999999999999,203.999,202.57479972332766
7.6349999999999998,177.999,205.55869715358867
7.6399999999999997,194.999,208.46765737298423
7.6449999999999996,210.999,211.29871736044564
7.6500000000000004,226.999,214.04916496418755
7.6550000000000002,217.999,216.71654185708488
7.6600000000000001,219.999,219.29864483340347
7.665,244.999,221.79352547500309
7.6699999999999999,215.999,224.19948822664114
7.6749999999999998,203.999,226.51508693095809
7.6799999999999997,216.999,228.73911988413715
7.6849999999999996,257.99900000000002,230.87062348294396
7.6900000000000004,251.999,232.9088645428869
7.6950000000000003,225.999,234.85333137549657
7.7000000000000002,232.999,236.70372372017667
7.7050000000000001,250.999,238.45994163270151
7.71,241.999,240.12207343816024
7.7149999999999999,257.99900000000002,241.69038286099902
7.7199999999999998,251.999,243.16529544872481
7.7249999999999996,259.99900000000002,244.54738440883193
7.7300000000000004,259.99900000000002,245.83735598057282
7.7350000000000003,252.999,247.03603446432331
7.7400000000000002,254.999,248.14434703150272
7.7450000000000001,247.999,249.16330843731652
7.75,255.999,250.09400575700133
7.7549999999999999,245.999,250.93758326382189
7.7599999999999998,247.999,251.69522756380499
7.7649999999999997,269.99900000000002,252.36815309814673
7.7699999999999996,233.999,252.95758811943773
7.7750000000000004,238.999,253.46476124237205
7.7800000000000002,232.999,253.89088866345833
7.7850000000000001,265.99900000000002,254.23716213755077
7.79,257.99900000000002,254.50473779174999
7.7949999999999999,269.99900000000002,254.69472584950717
7.7999999999999998,247.999,254.8081813296472
7.8049999999999997,228.999,254.846095776532
7.8099999999999996,247.999,254.80939006886572
7.8150000000000004,261.99900000000002,254.69890834567224
7.8200000000000003,236.999,254.5154130788832
7.8250000000000002,235.999,254.25958131280916
7.8300000000000001,256.99900000000002,253.93200208158518
7.835,231.999,253.53317500656601
7.8399999999999999,277.99900000000002,253.0635100666465
7.8449999999999998,236.999,252.52332852567653
7.8499999999999996,233.999,251.91286499256333
7.8550000000000004,231.999,251.23227058139389
7.8600000000000003,239.999,250.48161713100018
7.8650000000000002,255.999,249.66090243587217
7.8700000000000001,235.999,248.77005643328673
7.875,230.999,247.80894828495073
7.8799999999999999,233.999,246.77739428544541
7.8849999999999998,247.999,245.67516652429453
7.8899999999999997,231.999,244.50200222363654
7.8949999999999996,215.999,243.25761366924863
7.9000000000000004,221.999,241.9416986490846
7.9050000000000002,242.999,240.55395131057352
7.9100000000000001,209.999,239.09407334567283
7.915,225.999,237.56178541109762
7.9199999999999999,226.999,235.95683869026468
7.9249999999999998,252.999,234.2790265032626
7.9299999999999997,203.999,232.52819587162898
7.9349999999999996,230.999,230.70425894580853
7.9400000000000004,219.999,228.80720420493117
7.9450000000000003,175.999,226.83710734090332
7.9500000000000002,197.999,224.79414174176981
7.9550000000000001,170.999,222.67858849283124
7.96,201.999,220.49084581805349
7.9649999999999999,207.999,218.23143788885974
7.9699999999999998,150.999,215.90102293241003
7.9749999999999996,187.999,213.5004005769029
7.9800000000000004,168.999,211.03051837723572
7.9850000000000003,177.999,208.49247747050097
7.9900000000000002,191.999,205.88753731721113
7.9950000000000001,196.999,203.21711949079923
8,192.999,200.48281048478799
8.0050000000000008,192.999,197.68636351399635
8.0099999999999998,168.999,194.82969929322309
8.0150000000000006,166.999,191.91490578395369
8.0199999999999996,190.999,188.94423690673628
8.0250000000000004,201.999,185.92011022391026
8.0299999999999994,163.999,182.8451036043096
8.0350000000000001,169.999,179.72195088834587
8.0399999999999991,158.999,176.55353657846734
8.0449999999999999,168.999,173.34288958634571
8.0500000000000007,129.999,170.09317607422173
8.0549999999999997,160.999,166.8076914336028
8.0600000000000005,129.999,163.48985144992628
8.0649999999999995,130.999,160.14318270683981
8.0700000000000003,171.999,156.77131228837365
8.0749999999999993,144.999,153.37795684148449
8.0800000000000001,164.999,149.96691106517241
8.0850000000000009,128.999,146.54203569565405
8.0899999999999999,140.999,143.10724505982552
8.0950000000000006,120.999,139.66649427152925
8.0999999999999996,123.999,136.22376614689202
8.1050000000000004,134.999,132.78305791622995
8.1099999999999994,130.999,129.34836781075225
8.1150000000000002,144.999,125.92368160248057
8.1199999999999992,125.999,122.51295917551035
8.125,122.999,119.12012120591524
8.1300000000000008,121.999,115.74903602630681
8.1349999999999998,124.999,112.40350674927728
8.1400000000000006,101.999,109.0872587217234
8.1449999999999996,102.999,105.80392737937922
8.1500000000000004,113.999,102.55704656779601
8.1549999999999994,103.999,99.350037392542347
8.1600000000000001,99.999300000000005,96.186197657555752
8.1649999999999991,105.999,93.068691946422604
8.1699999999999999,103.999,90.000542396890637
8.1750000000000007,114.999,86.984620214197932
8.1799999999999997,81.999399999999994,84.023637963836663
8.1850000000000005,84.999399999999994,81.120142679212123
8.1899999999999995,87.999399999999994,78.276509814343058
8.1950000000000003,70.999499999999998,75.494938066303121
8.1999999999999993,88.999300000000005,72.777445086576023
8.2050000000000001,88.999300000000005,70.125864094916906
8.2100000000000009,72.999499999999998,67.541841403717541
8.2149999999999999,71.999499999999998,65.026834855301487
8.2200000000000006,77.999399999999994,62.582113169063383
8.2249999999999996,73.999499999999998,60.208756189940907
8.2300000000000004,61.999499999999998,57.907656024415559
8.2349999999999994,68.999499999999998,55.67951904509728
8.2400000000000002,50.999600000000001,53.524868739999221
8.2449999999999992,46.999699999999997,51.444049377874428
8.25,66.999499999999998,49.437230456497815
8.2550000000000008,64.999499999999998,47.504411896557286
8.2599999999999998,57.999600000000001,45.645429939888473
8.2650000000000006,55.999600000000001,43.859963707174224
8.2699999999999996,49.999600000000001,42.147542366943668
8.2750000000000004,51.999600000000001,40.507552864770368
8.2799999999999994,35.999699999999997,38.939248158990495
8.2850000000000001,54.999600000000001,37.441755907056709
8.2899999999999991,48.999600000000001,36.014087544817102
8.2949999999999999,42.999699999999997,34.655147699567138
8.3000000000000007,39.999699999999997,33.363743876669531
8.3049999999999997,40.999699999999997,32.138596358873677
8.3100000000000005,45.999699999999997,30.978348257189094
8.3149999999999995,35.999699999999997,29.881575652273238
8.3200000000000003,28.9998,28.846797765776731
8.3249999999999993,32.9998,27.872487101937832
8.3300000000000001,35.999699999999997,26.957079500922134
8.3350000000000009,32.9998,26.098984046952559
8.3399999999999999,24.9998,25.29659277614752
8.3450000000000006,26.9998,24.548290131170535
8.3499999999999996,26.9998,23.85246211227091
8.3550000000000004,29.9998,23.207505077040324
8.3599999999999994,18.9999,22.611834144207918
8.3650000000000002,25.9998,22.063891160016269
8.3699999999999992,33.9998,21.562152189146676
8.375,24.9998,21.105134495761465
8.3800000000000008,26.9998,20.691402983985427
8.3849999999999998,21.9998,20.319576071025061
8.3900000000000006,23.9998,19.98833097010219
8.3949999999999996,20.9999,19.696408364427814
8.4000000000000004,21.9998,19.44261645753582
8.4049999999999994,26.9998,19.225834389411329
8.4100000000000001,31.9998,19.045015011953964
8.4149999999999991,25.9998,18.899187021391349
8.4199999999999999,21.9998,18.78745644927351
8.4250000000000007,22.9998,18.709007517613969
8.4299999999999997,20.9999,18.663102867572118
8.4350000000000005,16.9999,18.649083174773349
8.4399999999999995,23.9998,18.666366167917658
8.4450000000000003,22.9998,18.71444507071239
8.4499999999999993,13.9999,18.792886490365639
8.4550000000000001,16.9999,18.901327778872801
8.4600000000000009,19.9999,19.039473896108721
8.4649999999999999,24.9998,19.207093806284995
8.4700000000000006,24.9998,19.404016441637399
8.4749999999999996,16.9999,19.630126269259321
8.4800000000000004,27.9998,19.885358498788282
8.4849999999999994,15.9999,20.169693970174649
8.4900000000000002,15.9999,20.483153762012901
8.4949999999999992,18.9999,20.825793561890869
8.5,37.999699999999997,21.197697840912628
8.5050000000000008,24.9998,21.598973874974561
8.5099999999999998,22.9998,22.029745655526813
8.5150000000000006,26.9998,22.49014773243529
8.5199999999999996,26.9998,22.980319031180997
8.5250000000000004,20.9999,23.500396685998439
8.5299999999999994,29.9998,24.050509929675414
8.5350000000000001,31.9998,24.630774079618824
8.5399999999999991,21.9998,25.241284658450851
8.5449999999999999,25.9998,25.882111685846581
8.5500000000000007,22.9998,26.553294176573178
8.5549999999999997,24.9998,27.254834877757023
8.5600000000000005,28.9998,27.986695276303596
8.5649999999999995,26.9998,28.748790905142748
8.5700000000000003,27.9998,29.540986974584971
8.5749999999999993,25.9998,30.363094352573096
8.5800000000000001,26.9998,31.214865915010634
8.5850000000000009,29.9998,32.095993284669873
8.5899999999999999,28.9998,33.006103974436684
8.5950000000000006,32.9998,33.944758947865999
8.5999999999999996,43.999699999999997,34.911450607208806
8.6050000000000004,23.9998,35.905601216254283
8.6099999999999994,27.9998,36.926561762523605
8.6150000000000002,40.999699999999997,37.973611260572937
8.6199999999999992,37.999699999999997,39.045956495429706
8.625,37.999699999999997,40.142732202512477
8.6300000000000008,32.9998,41.263001677790832
8.6349999999999998,40.999699999999997,42.405757809434817
8.6400000000000006,28.9998,43.569924519805674
8.6449999999999996,34.9998,44.754358604357584
8.6500000000000004,41.999699999999997,45.957851951867426
8.6549999999999994,41.999699999999997,47.179134128399589
8.6600000000000001,45.999699999999997,48.416875305550327
8.6649999999999991,50.999600000000001,49.669689511814255
8.6699999999999999,44.999699999999997,50.936138184377022
8.6750000000000007,42.999699999999997,52.214733997275225
8.6799999999999997,47.999699999999997,53.503944940673698
8.6850000000000005,54.999600000000001,54.8021986250032
8.6899999999999995,54.999600000000001,56.10788678287701
8.6950000000000003,45.999699999999997,57.419369941059657
8.6999999999999993,60.999600000000001,58.734982234307417
8.7050000000000001,39.999699999999997,60.053036332621218
8.7100000000000009,41.999699999999997,61.371828453359782
8.7149999999999999,64.999499999999998,62.689643429741118
8.7200000000000006,52.999600000000001,64.004759807515683
8.7249999999999996,53.999600000000001,65.315454942015194
8.7300000000000004,55.999600000000001,66.620010068361239
8.7349999999999994,64.999499999999998,67.916715318356225
8.7400000000000002,63.999499999999998,69.203874658452634
8.7449999999999992,55.999600000000001,70.479810724220428
8.75,64.999499999999998,71.742869527866418
8.7550000000000008,63.999499999999998,72.991425016626053
8.7599999999999998,65.999499999999998,74.223883461207421
8.7650000000000006,46.999699999999997,75.438687654929566
8.7699999999999996,68.999499999999998,76.634320905740566
8.7750000000000004,65.999499999999998,77.809310804913835
8.7799999999999994,72.999499999999998,78.962232757896359
8.7850000000000001,66.999499999999998,80.091713264505984
8.7899999999999991,69.999499999999998,81.196432937430799
8.7949999999999999,65.999499999999998,82.275129249766053
8.8000000000000007,76.999399999999994,83.326599004120325
8.8049999999999997,82.999399999999994,84.349700517611154
8.8100000000000005,81.999399999999994,85.343355518859113
8.8149999999999995,66.999499999999998,86.306550754845802
8.8200000000000003,73.999499999999998,87.23833930723147
8.8249999999999993,66.999499999999998,88.137841619411532
8.8300000000000001,77.999399999999994,89.004246237226155
8.8350000000000009,83.999399999999994,89.836810267804353
8.8399999999999999,69.999499999999998,90.63485956252876
8.8450000000000006,80.999399999999994,91.397788631527405
8.8499999999999996,89.999300000000005,92.125060298439323
8.8550000000000004,80.999399999999994,92.816205105443942
8.8599999999999994,74.999499999999998,93.470820479700876
8.8650000000000002,70.999499999999998,94.088569673384654
8.8699999999999992,86.999399999999994,94.669180490454067
8.875,73.999499999999998,95.212443814115602
8.8800000000000008,102.999,95.718211949674142
8.8849999999999998,71.999499999999998,96.186396798064209
8.8900000000000006,64.999499999999998,96.616967875852637
8.8949999999999996,87.999399999999994,97.009950197886226
8.9000000000000004,101.999,97.365422039016821
8.9049999999999994,79.999399999999994,97.683512591500204
8.9100000000000001,76.999399999999994,97.964399534700576
8.9149999999999991,83.999399999999994,98.208306533675071
8.9199999999999999,92.999300000000005,98.415500683040761
8.9250000000000007,92.999300000000005,98.586289912263325
8.9299999999999997,81.999399999999994,98.721020368138241
8.9350000000000005,87.999300000000005,98.820073789787529
8.9399999999999995,89.999300000000005,98.88386489095258
8.9450000000000003,84.999399999999994,98.912838763745228
8.9499999999999993,66.999499999999998,98.907468317335528
8.9550000000000001,74.999399999999994,98.868251764290036
8.9600000000000009,59.999600000000001,98.795710166465
8.9649999999999999,85.999399999999994,98.690385051492484
8.9700000000000006,76.999399999999994,98.552836109979395
8.9749999999999996,79.999399999999994,98.383638982600559
8.9800000000000004,80.999399999999994,98.183383145277332
8.9849999999999994,93.999300000000005,97.952669899644192
8.9900000000000002,86.999399999999994,97.692110474979842
8.9949999999999992,76.999399999999994,97.402324246764721
9,69.999499999999998,97.08393707599771
9.0050000000000008,81.999399999999994,96.737579772395463
9.0099999999999998,77.999399999999994,96.363886683584951
9.0150000000000006,72.999499999999998,95.96349441142948
9.0199999999999996,64.999499999999998,95.537040655662111
9.0250000000000004,74.999399999999994,95.085163184080116
9.0299999999999994,70.999499999999998,94.60849892767051
9.0350000000000001,69.999499999999998,94.107683198186379
9.0399999999999991,55.999600000000001,93.583349024902319
9.0449999999999999,77.999399999999994,93.036126606530658
9.0500000000000007,71.999499999999998,92.466642873590601
9.0549999999999997,94.999300000000005,91.875521155890496
9.0600000000000005,52.999600000000001,91.263380949214351
9.0649999999999995,82.999399999999994,90.630837774798948
9.0700000000000003,75.999399999999994,89.978503124742247
9.0749999999999993,69.999499999999998,89.30698448611551
9.0800000000000001,75.999399999999994,88.616885436238519
9.0850000000000009,63.999499999999998,87.90880580134305
9.0899999999999999,68.999499999999998,87.183341870671356
9.0950000000000006,74.999399999999994,86.441086657957428
9.0999999999999996,70.999499999999998,85.68263020219338
9.1050000000000004,64.999499999999998,84.908559899609131
9.1099999999999994,72.999499999999998,84.119460858880402
9.1150000000000002,68.999499999999998,83.315916271720454
9.1199999999999992,60.999499999999998,82.498507791220561
9.125,64.999499999999998,81.667815910549876
9.1300000000000008,60.999600000000001,80.824420334941976
9.1349999999999998,69.999499999999998,79.968900340237113
9.1400000000000006,70.999499999999998,79.101835111651951
9.1449999999999996,51.999600000000001,78.223804056879686
9.1500000000000004,69.999499999999998,77.335387088088183
9.1549999999999994,64.999499999999998,76.437164867888001
9.1600000000000001,68.999499999999998,75.52971901485698
9.1649999999999991,77.999399999999994,74.613632264760426
9.1699999999999999,73.999499999999998,73.689488584155711
9.1750000000000007,61.999499999999998,72.757873233650415
9.1799999999999997,50.999600000000001,71.819372778653644
9.1850000000000005,49.999600000000001,70.874575046043518
9.1899999999999995,59.999600000000001,69.924069025748963
9.1950000000000003,48.999600000000001,68.968444716816776
9.1999999999999993,59.999600000000001,68.008292918091712
9.2050000000000001,51.999600000000001,67.044204964184786
9.2100000000000009,46.999699999999997,66.076772407929028
9.2149999999999999,41.999699999999997,65.106586651025168
9.2200000000000006,62.999499999999998,64.13423852505953
9.2249999999999996,51.999600000000001,63.160317825523329
9.2300000000000004,53.999600000000001,62.185412801880183
9.2349999999999994,59.999600000000001,61.210109607112692
9.2400000000000002,54.999600000000001,60.234991710524369
9.2449999999999992,40.999699999999997,59.26063927788222
9.25,40.999699999999997,58.287628523254405
9.2550000000000008,46.999699999999997,57.316531037124228
9.2599999999999998,39.999699999999997,56.347913095545593
9.2650000000000006,42.999699999999997,55.382334955253214
9.2699999999999996,50.999600000000001,54.420350139733472
9.2750000000000004,48.999600000000001,53.462504721325359
9.2799999999999994,48.999600000000001,52.509336604433116
9.2850000000000001,44.999699999999997,51.561374814903999
9.2899999999999991,40.999699999999997,50.619138800561124
9.2949999999999999,49.999600000000001,49.683137747768335
9.3000000000000007,55.999600000000001,48.753869918765702
9.3049999999999997,45.999699999999997,47.831822014326391
9.3100000000000005,32.9998,46.917468566075314
9.3149999999999995,36.999699999999997,46.011271362559597
9.3200000000000003,44.999699999999997,45.113678912885504
9.3249999999999993,34.999699999999997,44.2251259514316
9.3300000000000001,34.999699999999997,43.346032986820518
9.3350000000000009,39.999699999999997,42.476805897983027
9.3399999999999999,44.999699999999997,41.617835579778387
9.3450000000000006,23.9998,40.769497640254897
9.3499999999999996,32.9998,39.932152151237339
9.3550000000000004,29.9998,39.106143453525263
9.3599999999999994,31.9998,38.291800017576229
9.3650000000000002,50.999600000000001,37.48943436013522
9.3699999999999992,34.999699999999997,36.699343016860759
9.375,39.999699999999997,35.921806570588835
9.3800000000000008,22.9998,35.157089734475754
9.3849999999999998,31.9998,34.405441488867247
9.3900000000000006,28.9998,33.667095270362772
9.3949999999999996,26.9998,32.942269211179742
9.4000000000000004,30.9998,32.231166426572564
9.4049999999999994,38.999699999999997,31.533975347738135
9.4100000000000001,24.9998,30.850870097329913
9.4149999999999991,22.9998,30.182010904425248
9.4199999999999999,22.9998,29.527544555532106
9.4250000000000007,25.9998,28.887604877994953
9.4299999999999997,28.9998,28.26231325196073
9.4350000000000005,26.9998,27.651779146893702
9.4399999999999995,22.9998,27.056100678492662
9.4450000000000003,34.9998,26.475365181753887
9.4499999999999993,30.9998,25.909649795849258
9.4550000000000001,24.9998,25.359022056445074
9.4600000000000009,19.9999,24.823540491075669
9.4649999999999999,16.9999,24.303255213206349
9.4700000000000006,31.9998,23.798208510672318
9.4749999999999996,24.9998,23.308435424261567
9.4800000000000004,26.9998,22.833964312322777
9.4849999999999994,21.9998,22.37481739741942
9.4900000000000002,19.9999,21.931011291218855
9.4949999999999992,14.9999,21.502557494000303
9.5,19.9999,21.089462865381911
9.5050000000000008,26.9998,20.691730063109606
9.5099999999999998,19.9999,20.309357947010394
9.5150000000000006,21.9998,19.942341945492746
9.5199999999999996,12.9999,19.590674382273903
9.5250000000000004,16.9999,19.254344761322823
9.5299999999999994,9.9999000000000002,18.933340008331534
9.5350000000000001,16.9999,18.627644667358588
9.5399999999999991,18.9999,18.337241051628087
9.5449999999999999,23.9998,18.062109347811777
9.5500000000000007,22.9998,17.802227673468312
9.5549999999999997,17.9999,17.557572087660155
9.5600000000000005,16.9999,17.328116555112992
9.5649999999999995,18.9999,17.113832864622239
9.5700000000000003,18.9999,16.914690502743518
9.5749999999999993,23.9998,16.730656484128133
9.5800000000000001,17.9999,16.561695140175917
9.5850000000000009,18.9999,16.407767867978549
9.5899999999999999,17.9999,16.2688328418085
9.5950000000000006,25.9998,16.144844689677591
9.5999999999999996,14.9999,16.035754137736834
9.6050000000000004,20.9999,15.94150762551792
9.6099999999999994,16.9999,15.862046895224335
9.6150000000000002,18.9999,15.797308558464129
9.6199999999999992,20.9999,15.747223643978282
9.625,18.9999,15.711717130054183
9.6300000000000008,23.9998,15.690707465426568
9.6349999999999998,22.9998,15.684106082552786
9.6400000000000006,26.9998,15.691816907210255
9.6449999999999996,15.9999,15.713735868397244
9.6500000000000004,21.9998,15.749750412525628
9.6549999999999994,16.9999,15.799739025876205
9.6600000000000001,10.9999,15.863570769242905
9.6649999999999991,29.9998,15.941104828623454
9.6699999999999999,25.9998,16.032190085720028
9.6750000000000007,14.9999,16.136664711896717
9.6799999999999997,13.9999,16.254355789100426
9.6850000000000005,23.9998,16.385078961090276
9.6899999999999995,14.9999,16.528638118138989
9.6950000000000003,22.9998,16.684825118168707
9.6999999999999993,21.9998,16.853419547064725
9.7050000000000001,11.9999,17.03418852067681
9.7100000000000009,23.9998,17.226886530767892
9.7149999999999999,18.9999,17.431255336908546
9.7200000000000006,17.9999,17.647023906042641
9.7249999999999996,18.9999,17.873908401167373
9.7300000000000004,19.9999,18.111612220281682
9.7349999999999994,12.9999,18.359826086461705
9.7400000000000002,21.9998,18.618228189623451
9.7449999999999992,22.9998,18.886484380232698
9.75,18.9999,19.164248414921119
9.7550000000000008,22.9998,19.451162253670109
9.7599999999999998,32.9998,19.746856407928437
9.7650000000000006,24.9998,20.050950338740673
9.7699999999999996,22.9998,20.363052903681982
9.7750000000000004,34.9998,20.682762851120721
9.7799999999999994,21.9998,21.009669360068379
9.7850000000000001,26.9998,21.343352623624643
9.7899999999999991,22.9998,21.683384473788124
9.7949999999999999,25.9998,22.02932904518017
9.8000000000000007,31.9998,22.380743475020964
9.8049999999999997,25.9998,22.737178636507174
9.8100000000000005,27.9998,23.098179902566908
9.8149999999999995,21.9998,23.463287936813348
9.8200000000000003,23.9998,23.832039508382863
9.8249999999999993,24.9998,24.20396832722848
9.8300000000000001,25.9998,24.57860589634409
9.8350000000000009,13.9999,24.95548237731991
9.8399999999999999,32.9998,25.334127465576174
9.8450000000000006,22.9998,25.714071271589347
9.8499999999999996,26.9998,26.094845204411719
