two_theta_deg,experimental_intensity,fitted_intensity
4.6260000000000003,301.9984130859375,2973.0585530864082
4.6280000000000001,353.99819946289062,3016.7332151527798
4.6299999999999999,362.99819946289062,3056.1455230330484
4.6320000000000006,334.9984130859375,3091.0315984489857
4.6340000000000003,351.99798583984375,3121.1606639141014
4.6360000000000001,378.99819946289062,3146.336527053757
4.6379999999999999,335.99810791015625,3166.3988102263061
4.6399999999999997,327.9984130859375,3181.2239179931871
4.6420000000000003,377.99789428710938,3190.7257369041799
4.6440000000000001,318.99819946289062,3194.8560640075666
4.6459999999999999,327.99819946289062,3193.6047624552898
4.6479999999999997,324.99810791015625,3186.9996445349529
4.6500000000000004,346.99819946289062,3175.1060844052604
4.6520000000000001,339.998291015625,3158.0263647336692
4.6539999999999999,346.998291015625,3135.8987633118427
4.6559999999999997,308.99850463867188,3108.8963875520726
4.6580000000000004,296.9984130859375,3077.225766524045
4.6600000000000001,269.9984130859375,3041.1252118741681
4.6619999999999999,290.99850463867188,3000.8629605571282
4.6639999999999997,294.99850463867188,2956.7351137999099
4.6660000000000004,278.9984130859375,2909.0633880948349
4.6680000000000001,287.99850463867188,2858.1926952783706
4.6699999999999999,245.99870300292969,2804.4885698773924
4.6719999999999997,227.99859619140625,2748.3344629020548
4.6740000000000004,216.99879455566406,2690.128922111734
4.6760000000000002,218.99879455566406,2630.2826794858283
4.6779999999999999,207.99879455566406,2569.2156671808775
4.6799999999999997,194.9989013671875,2507.353983652491
4.6820000000000004,185.9989013671875,2445.1268318602465
4.6840000000000002,212.9989013671875,2382.963451552911
4.6859999999999999,178.9989013671875,2321.290067556949
4.6879999999999997,186.9989013671875,2260.5268757568624
4.6900000000000004,172.9989013671875,2201.0850880699923
4.6920000000000002,180.9989013671875,2143.3640571796118
4.694,178.9989013671875,2087.7485011092149
4.6959999999999997,148.9989013671875,2034.6058468959459
4.6980000000000004,165.9989013671875,1984.2837116655821
4.7000000000000002,144.99899291992188,1937.1075383287482
4.702,158.9989013671875,1893.3784019177599
4.7039999999999997,129.99899291992188,1853.3710012758206
4.7060000000000004,132.99899291992188,1817.3318494033063
4.7080000000000002,130.99899291992188,1785.4776742727859
4.71,121.99909973144531,1757.9940403519511
4.7119999999999997,124.99900054931641,1735.0341994413623
4.7140000000000004,124.99900054931641,1716.7181777438195
4.7160000000000002,119.99909973144531,1703.1321043553055
4.718,130.99899291992188,1694.3277846130566
4.7199999999999998,119.99909973144531,1690.3225199647811
4.7220000000000004,127.99900054931641,1691.0991742534318
4.7240000000000002,133.99899291992188,1696.6064845497483
4.726,121.99909973144531,1706.7596129288506
4.7279999999999998,127.99900054931641,1721.4409338863532
4.7300000000000004,137.99899291992188,1740.5010504352047
4.7320000000000002,132.99899291992188,1763.7600303335612
4.734,130.99899291992188,1791.0088523690297
4.7359999999999998,151.99899291992188,1822.0110511860016
4.7380000000000004,144.99899291992188,1856.5045477912081
4.7400000000000002,139.99899291992188,1894.2036516233454
4.742,153.9989013671875,1934.8012189326405
4.7439999999999998,169.9989013671875,1977.9709511906808
4.7460000000000004,155.99899291992188,2023.3698163496592
4.7480000000000002,182.99899291992188,2070.6405749954065
4.75,180.9989013671875,2119.414392801285
4.7519999999999998,169.9989013671875,2169.3135201845494
4.7540000000000004,188.99879455566406,2219.9540197028587
4.7560000000000002,205.99879455566406,2270.9485215093159
4.758,199.99879455566406,2321.9089871016918
4.7599999999999998,194.9989013671875,2372.4494616636239
4.7620000000000005,197.99879455566406,2422.1887954976564
4.7640000000000002,189.99879455566406,2470.753315389084
4.766,200.99879455566406,2517.7794272139317
4.7679999999999998,239.99870300292969,2562.9161317082517
4.7700000000000005,234.99870300292969,2605.8274360451237
4.7720000000000002,235.99870300292969,2646.1946447141986
4.774,247.99859619140625,2683.7185141599498
4.7759999999999998,237.99859619140625,2718.1212566961754
4.7780000000000005,231.99859619140625,2749.1483803809874
4.7800000000000002,257.99859619140625,2776.5703527797095
4.782,237.99870300292969,2800.1840778733099
4.7839999999999998,250.99850463867188,2819.814176762417
4.7860000000000005,213.99870300292969,2835.3140642699659
4.7880000000000003,278.998291015625,2846.5668150449396
4.79,271.9984130859375,2853.4858143029737
4.7919999999999998,240.99850463867188,2856.0151899024249
4.7940000000000005,249.99850463867188,2854.1300240254905
4.7960000000000003,228.99859619140625,2847.8363443115054
4.798,242.99850463867188,2837.1708958568802
4.7999999999999998,228.99870300292969,2822.2006970432653
4.8019999999999996,255.99850463867188,2803.0223836727641
4.8040000000000003,270.998291015625,2779.7613473647061
4.806,230.99850463867188,2752.5706755928095
4.8079999999999998,244.99850463867188,2721.6299021052555
4.8099999999999996,231.99859619140625,2687.1435777622924
4.8120000000000003,238.99850463867188,2649.3396730397239
4.8140000000000001,218.99870300292969,2608.4678245739597
4.8159999999999998,229.99870300292969,2564.7974391543316
4.8179999999999996,226.99870300292969,2518.6156694986403
4.8200000000000003,231.99859619140625,2470.2252769729503
4.8220000000000001,210.99870300292969,2419.9423971213678
4.8239999999999998,198.99879455566406,2368.094224469758
4.8259999999999996,211.99870300292969,2315.0166335356162
4.8280000000000003,182.9989013671875,2261.0517533268994
4.8300000000000001,186.9989013671875,2206.5455128353428
4.8319999999999999,172.9989013671875,2151.845175129029
4.8339999999999996,167.99899291992188,2097.2968776188786
4.8360000000000003,145.99899291992188,2043.2431959238752
4.8380000000000001,160.9989013671875,1990.0207484797634
4.8399999999999999,164.9989013671875,1937.9578586430578
4.8419999999999996,155.99899291992188,1887.3722905267225
4.8440000000000003,170.99899291992188,1838.5690741784792
4.8460000000000001,144.99899291992188,1791.8384349790281
4.8479999999999999,139.99899291992188,1747.453841302517
4.8499999999999996,149.99899291992188,1705.6701835514016
4.8520000000000003,127.99900054931641,1666.7220966604311
4.8540000000000001,130.99899291992188,1630.8224370658418
4.8559999999999999,122.99909973144531,1598.1609239669619
4.8579999999999997,118.99909973144531,1568.9029534746549
4.8600000000000003,140.99899291992188,1543.1885929552434
4.8620000000000001,112.99909973144531,1521.1317615484554
4.8639999999999999,117.99909973144531,1502.8196014733714
4.8659999999999997,120.99909973144531,1488.3120433473014
4.8680000000000003,118.99909973144531,1477.6415673406411
4.8700000000000001,99.999198913574219,1470.8131605827807
4.8719999999999999,106.99919891357422,1467.8044698335998
4.8739999999999997,96.999298095703125,1468.566147050906
4.8760000000000003,90.999298095703125,1473.0223841245065
4.8780000000000001,93.999298095703125,1481.0716317249023
4.8799999999999999,103.99919891357422,1492.5874959358121
4.8819999999999997,100.99919891357422,1507.4198051156093
4.8840000000000003,126.99900054931641,1525.3958382684177
4.8860000000000001,104.99919891357422,1546.3217051149659
4.8879999999999999,128.99899291992188,1569.9838670365398
4.8899999999999997,103.99919891357422,1596.1507871345968
4.8920000000000003,124.99900054931641,1624.5746968078211
4.8940000000000001,116.99909973144531,1654.9934655029761
4.8959999999999999,111.99909973144531,1687.1325596513166
4.8979999999999997,121.99909973144531,1720.7070762611836
4.8999999999999995,145.99899291992188,1755.4238362038132
4.9020000000000001,125.99900054931641,1790.9835219075096
4.9039999999999999,137.99899291992188,1827.0828439607103
4.9059999999999997,135.99899291992188,1863.4167210265703
4.9079999999999995,127.99900054931641,1899.6804574809414
4.9100000000000001,133.99899291992188,1935.5719033113307
4.9119999999999999,137.99899291992188,1970.7935810432527
4.9139999999999997,138.99899291992188,2005.054764803049
4.9159999999999995,146.99899291992188,2038.0734970652666
4.9180000000000001,162.9989013671875,2069.5785291796205
4.9199999999999999,147.99899291992188,2099.3111724063024
4.9219999999999997,158.9989013671875,2127.0270469204752
4.9239999999999995,152.99899291992188,2152.4977170562051
4.9260000000000002,181.9989013671875,2175.5122019518399
4.9279999999999999,161.9989013671875,2195.8783517190204
4.9299999999999997,150.99899291992188,2213.4240802839035
4.9319999999999995,159.9989013671875,2227.9984471273519
4.9340000000000002,167.99899291992188,2239.4725812818906
4.9359999999999999,176.9989013671875,2247.7404421096021
4.9379999999999997,160.9989013671875,2252.719412584242
4.9399999999999995,181.9989013671875,2254.3507220226393
4.9420000000000002,178.99879455566406,2252.5996964432811
4.944,160.99899291992188,2247.4558359708835
4.9459999999999997,180.9989013671875,2238.932719937844
4.9479999999999995,184.9989013671875,2227.0677415568466
4.9500000000000002,177.99899291992188,2211.9216752376742
4.952,172.9989013671875,2193.5780807911738
4.9539999999999997,164.9989013671875,2172.1425498944686
4.9559999999999995,198.99879455566406,2147.7418012783469
4.9580000000000002,174.99879455566406,2120.5226321287805
4.96,165.99899291992188,2090.6507341673996
4.9619999999999997,173.99899291992188,2058.3093837809315
4.9639999999999995,151.99899291992188,2023.6980164017978
4.9660000000000002,173.9989013671875,1987.0306960965142
4.968,150.99899291992188,1948.5344919903148
4.9699999999999998,151.99899291992188,1908.447773738782
4.9719999999999995,129.99899291992188,1867.0184387519778
4.9740000000000002,147.99899291992188,1824.502084275174
4.976,150.99899291992188,1781.1601377320471
4.9779999999999998,146.99899291992188,1737.257958943949
4.9799999999999995,139.99899291992188,1693.062927944716
4.9820000000000002,139.99899291992188,1648.8425321182945
4.984,125.99900054931641,1604.8624662986965
4.9859999999999998,147.99899291992188,1561.3847592837728
4.9879999999999995,134.99899291992188,1518.6659399348712
4.9900000000000002,152.99899291992188,1476.9552556596268
4.992,128.99899291992188,1436.4929556140751
4.9939999999999998,131.99899291992188,1397.5086504133465
4.9959999999999996,125.99900054931641,1360.2197595107095
4.9980000000000002,116.99909973144531,1324.8300567038316
5,116.99909973144531,1291.5283234518386
5.0019999999999998,127.99900054931641,1260.4871188496229
5.0039999999999996,110.99919891357422,1231.8616742123779
5.0060000000000002,103.99919891357422,1205.7889192745392
5.008,98.999198913574219,1182.3866460210875
5.0099999999999998,126.99900054931641,1161.7528151396466
5.0119999999999996,102.99919891357422,1143.9650090308198
5.0140000000000002,96.999298095703125,1129.0800342349094
5.016,108.99919891357422,1117.1336750476132
5.0179999999999998,102.99919891357422,1108.1405990007631
5.0199999999999996,101.99919891357422,1102.0944137949859
5.0220000000000002,90.999298095703125,1098.9678741889438
5.024,108.99919891357422,1098.7132362879556
5.0259999999999998,104.99919891357422,1101.2627556384982
5.0279999999999996,95.999298095703125,1106.5293245299429
5.0300000000000002,94.999298095703125,1114.4072429430055
5.032,104.99919891357422,1124.7731166651206
5.0339999999999998,94.999298095703125,1137.486875231177
5.0359999999999996,98.999198913574219,1152.3929015399062
5.0380000000000003,84.999397277832031,1169.3212642575077
5.04,97.999298095703125,1188.0890434452967
5.0419999999999998,110.99919891357422,1208.5017392515381
5.0439999999999996,102.99919891357422,1230.3547529832974
5.0460000000000003,81.999397277832031,1253.4349294345625
5.048,107.99919891357422,1277.52214898682
5.0499999999999998,110.99919891357422,1302.3909577253328
5.0519999999999996,91.999298095703125,1327.8122236258127
5.0540000000000003,113.99909973144531,1353.5548067663592
5.056,109.99919891357422,1379.3872315053784
5.0579999999999998,95.999298095703125,1405.0793486389684
5.0599999999999996,99.999198913574219,1430.4039757097846
5.0620000000000003,120.99909973144531,1455.1385038809942
5.0640000000000001,119.99909973144531,1479.0664601113247
5.0659999999999998,130.99899291992188,1501.9790137697817
5.0679999999999996,112.99909973144531,1523.6764173036036
5.0700000000000003,111.99909973144531,1543.9693711206112
5.0720000000000001,116.99909973144531,1562.6803034610807
5.0739999999999998,100.99919891357422,1579.6445567089554
5.0759999999999996,119.99909973144531,1594.7114723241336
5.0780000000000003,125.99900054931641,1607.7453673600687
5.0800000000000001,121.99909973144531,1618.6263963573776
5.0819999999999999,115.99909973144531,1627.2512932707921
5.0839999999999996,117.99909973144531,1633.5339889830882
5.0860000000000003,108.99919891357422,1637.4061008843601
5.0880000000000001,109.99919891357422,1638.8172919348367
5.0899999999999999,115.99909973144531,1637.7354975851654
5.0919999999999996,121.99909973144531,1634.1470198841218
5.0940000000000003,128.99899291992188,1628.0564890622452
5.0960000000000001,109.99919891357422,1619.4866938260584
5.0979999999999999,100.99919891357422,1608.4782825305192
5.0999999999999996,135.99899291992188,1595.0893383069072
5.1020000000000003,113.99909973144531,1579.3948321052551
5.1040000000000001,98.999198913574219,1561.4859584575361
5.1059999999999999,107.99919891357422,1541.4693595748888
5.1079999999999997,96.999298095703125,1519.4662441524567
5.1100000000000003,115.99909973144531,1495.611407966667
5.1120000000000001,117.99909973144531,1470.0521640031266
5.1139999999999999,98.999198913574219,1442.9471904486791
5.1159999999999997,114.99909973144531,1414.4653054109144
5.1180000000000003,114.99909973144531,1384.7841776927924
5.1200000000000001,117.99909973144531,1354.0889833430151
5.1219999999999999,100.99919891357422,1322.5710180235612
5.1239999999999997,108.99919891357422,1290.4262754832648
5.1260000000000003,111.99909973144531,1257.8540025973134
5.1280000000000001,124.99900054931641,1225.055241526996
5.1299999999999999,116.99909973144531,1192.231369574047
5.1319999999999997,111.99909973144531,1159.582647245436
5.1340000000000003,100.99919891357422,1127.3067849122749
5.1360000000000001,113.99909973144531,1095.597538240954
5.1379999999999999,107.99919891357422,1064.6433422955747
5.1399999999999997,107.99919891357422,1034.6259938648038
5.1420000000000003,117.99909973144531,1005.7193911521616
5.1440000000000001,109.99919891357422,978.08833949263669
5.1459999999999999,99.999198913574219,951.88743122292647
5.1479999999999997,101.99919891357422,927.26000724304095
5.1500000000000004,95.999298095703125,904.33720716547191
5.1520000000000001,104.99919891357422,883.23711426390389
5.1539999999999999,100.99919891357422,864.06400070621044
5.1559999999999997,109.99919891357422,846.90767779767305
5.1579999999999995,104.99919891357422,831.84295517004477
5.1600000000000001,116.99909973144531,818.92921204088827
5.1619999999999999,92.999298095703125,808.21008283835567
5.1639999999999997,100.99919891357422,799.71325864653352
5.1659999999999995,100.99919891357422,793.45040508235331
5.1680000000000001,99.999198913574219,789.41719637151459
5.1699999999999999,93.999298095703125,787.59346455542357
5.1719999999999997,103.99919891357422,787.94346193859997
5.1739999999999995,99.999198913574219,790.41623408360886
5.1760000000000002,108.99919891357422,794.94609988179673
5.1779999999999999,107.99919891357422,801.45323448118052
5.1799999999999997,92.999298095703125,809.84435014049143
5.1819999999999995,102.99919891357422,820.01346940662597
5.1840000000000002,93.999298095703125,831.84278438675938
5.1859999999999999,86.999298095703125,845.20359530869428
5.1879999999999997,82.999397277832031,859.95732103862417
5.1899999999999995,83.999397277832031,875.9565737585873
5.1920000000000002,114.99909973144531,893.04628959654247
5.194,91.999298095703125,911.06490665655213
5.1959999999999997,92.999298095703125,929.84558161399502
5.1979999999999995,102.99919891357422,949.21743582401109
5.2000000000000002,100.99919891357422,969.00682174194731
5.202,101.99919891357422,989.03860037129994
5.2039999999999997,117.99909973144531,1009.1374204409137
5.2059999999999995,116.99909973144531,1029.1289900635038
5.2080000000000002,83.999397277832031,1048.8413317475836
5.21,78.999397277832031,1068.10601181677
5.2119999999999997,109.99919891357422,1086.7593355381302
5.2139999999999995,98.999198913574219,1104.6434995672273
5.2160000000000002,80.999397277832031,1121.6076936841582
5.218,86.999298095703125,1137.509144215933
5.2199999999999998,124.99900054931641,1152.2140920121678
5.2219999999999995,98.999198913574219,1165.5986983635473
5.2240000000000002,88.999298095703125,1177.5498728159753
5.226,119.99909973144531,1187.9660174390108
5.2279999999999998,87.999298095703125,1196.7576827461351
5.2299999999999995,103.99919891357422,1203.8481311343573
5.2320000000000002,87.999298095703125,1209.1738044059107
5.234,91.999298095703125,1212.6846926493993
5.2359999999999998,92.999298095703125,1214.344602487801
5.2379999999999995,81.999397277832031,1214.1313234399331
5.2400000000000002,79.999397277832031,1212.036691884985
5.242,105.99919891357422,1208.0665528616364
5.2439999999999998,81.999397277832031,1202.240620668972
5.2459999999999996,96.999298095703125,1194.5922399590449
5.2480000000000002,100.99919891357422,1185.1680497182429
5.25,87.999298095703125,1174.0275532179135
5.2519999999999998,99.999198913574219,1161.2425976739123
5.2539999999999996,84.999397277832031,1146.8967679798
5.2560000000000002,100.99919891357422,1131.0846994703604
5.258,80.999397277832031,1113.9113152228952
5.2599999999999998,76.999397277832031,1095.4909939123831
5.2619999999999996,85.999298095703125,1075.9466746972262
5.2640000000000002,81.999397277832031,1055.4089060253134
5.266,87.999298095703125,1034.0148456084053
5.2679999999999998,86.999298095703125,1011.90721911874
5.2699999999999996,82.999397277832031,989.2332454097151
5.2720000000000002,78.999397277832031,966.14353625359627
5.274,98.999198913574219,942.79097872147145
5.2759999999999998,77.999397277832031,919.32960840190583
5.2779999999999996,96.999298095703125,895.91348166940952
5.2800000000000002,70.999496459960938,872.69555516609648
5.282,89.999298095703125,849.82658055613297
5.2839999999999998,64.999496459960938,827.45402244909235
5.2859999999999996,82.999397277832031,805.72100717143655
5.2880000000000003,79.999397277832031,784.76530979173538
5.29,92.999298095703125,764.71838648236007
5.2919999999999998,84.999397277832031,745.7044589266161
5.2939999999999996,84.999397277832031,727.83965706176662
5.2960000000000003,84.999397277832031,711.23122598655675
5.298,92.999298095703125,695.97680236018823
5.2999999999999998,87.999298095703125,682.16376508479482
5.3019999999999996,89.999298095703125,669.86866449505203
5.3040000000000003,96.999298095703125,659.15673368434022
5.306,68.999496459960938,650.0814849807042
5.3079999999999998,100.99919891357422,642.68439395087978
5.3099999999999996,89.999298095703125,636.99467266265538
5.3120000000000003,68.999496459960938,633.02913328052171
5.3140000000000001,97.999298095703125,630.79214240873307
5.3159999999999998,90.999298095703125,630.27566593847064
5.3179999999999996,93.999298095703125,631.45940350229944
5.3200000000000003,91.999298095703125,634.31101099763657
5.3220000000000001,78.999397277832031,638.78640901404856
5.3239999999999998,87.999298095703125,644.83017439174114
5.3259999999999996,86.999298095703125,652.37601155572565
5.3280000000000003,99.999198913574219,661.34729971445722
5.3300000000000001,94.999298095703125,671.65771148819317
5.3319999999999999,72.999397277832031,683.2118980441868
5.3339999999999996,86.999298095703125,695.90623536607404
5.3360000000000003,88.999298095703125,709.6296258770459
5.3380000000000001,81.999397277832031,724.26434927242065
5.3399999999999999,90.999298095703125,739.68695610084262
5.3419999999999996,76.999397277832031,755.7691973642651
5.3440000000000003,81.999397277832031,772.37898318937596
5.3460000000000001,87.999298095703125,789.38136345642044
5.3479999999999999,92.999298095703125,806.63952315710412
5.3499999999999996,104.99919891357422,824.0157851921781
5.3520000000000003,91.999298095703125,841.37261331066895
5.3540000000000001,100.99919891357422,858.57360793748956
5.3559999999999999,94.999298095703125,875.48448773227051
5.3579999999999997,88.999298095703125,891.97404986961465
5.3600000000000003,88.999298095703125,907.91510222822751
5.3620000000000001,101.99919891357422,923.18536092091051
5.3639999999999999,85.999298095703125,937.66830688852008
5.3659999999999997,112.99909973144531,951.2539956143396
5.3680000000000003,94.999298095703125,963.83981439087529
5.3700000000000001,78.999397277832031,975.33118198333079
5.3719999999999999,97.999298095703125,985.64218598087825
5.3739999999999997,90.999298095703125,994.69615360571947
5.3760000000000003,107.99919891357422,1002.426152255269
5.3780000000000001,93.999298095703125,1008.7754165822388
5.3799999999999999,93.999298095703125,1013.6976994669653
5.3819999999999997,83.999397277832031,1017.1575448008376
5.3840000000000003,80.999397277832031,1019.1304805762219
5.3860000000000001,79.999397277832031,1019.6031313618898
5.3879999999999999,98.999198913574219,1018.5732498298227
5.3899999999999997,82.999397277832031,1016.0496675847601
5.3920000000000003,72.999397277832031,1012.0521661281169
5.3940000000000001,69.999496459960938,1006.6112693584345
5.3959999999999999,62.999500274658203,999.76795956829289
5.3979999999999997,87.999298095703125,991.57331943635643
5.4000000000000004,75.999397277832031,982.08810303300049
5.4020000000000001,69.999496459960938,971.38223935044778
5.4039999999999999,70.999496459960938,959.53427233487218
5.4059999999999997,87.999298095703125,946.63074183115225
5.4080000000000004,81.999397277832031,932.76551025168146
5.4100000000000001,75.999397277832031,918.03904014254272
5.4119999999999999,85.999298095703125,902.55762814465641
5.4139999999999997,70.999496459960938,886.4326011288947
5.4159999999999995,75.999397277832031,869.77948052347085
5.4180000000000001,72.999397277832031,852.71712104536687
5.4199999999999999,63.999500274658203,835.36683019670147
5.4219999999999997,74.999397277832031,817.85147498770266
5.4239999999999995,79.999397277832031,800.29458240287897
5.4260000000000002,78.999397277832031,782.81944013476834
5.4279999999999999,75.999397277832031,765.54820406896295
5.4299999999999997,65.999496459960938,748.60101891923478
5.4319999999999995,72.999397277832031,732.09515827909752
5.4340000000000002,65.999496459960938,716.14419018068565
5.4359999999999999,64.999496459960938,700.85717403301328
5.4379999999999997,53.999599456787109,686.33789455167687
5.4399999999999995,73.999397277832031,672.68413799422785
5.4420000000000002,57.999599456787109,659.98701567895887
5.444,73.999397277832031,648.33033939767108
5.4459999999999997,62.999500274658203,637.79005293109412
5.4479999999999995,60.999500274658203,628.4337234489667
5.4500000000000002,77.999397277832031,620.32009612343575
5.452,63.999500274658203,613.49871481010211
5.4539999999999997,69.999496459960938,608.00961115982716
5.4559999999999995,69.999496459960938,603.8830640176817
5.4580000000000002,83.999397277832031,601.13943044923394
5.46,63.999500274658203,599.78904921110075
5.4619999999999997,89.999298095703125,599.832216956867
5.4639999999999995,74.999397277832031,601.25923694403639
5.4660000000000002,88.999298095703125,604.05053948769637
5.468,77.999397277832031,608.17687289457763
5.4699999999999998,77.999397277832031,613.59956311112524
5.4719999999999995,69.999496459960938,620.27083983546368
5.4740000000000002,73.999397277832031,628.13422637740496
5.476,75.999397277832031,637.12499010780687
5.4779999999999998,79.999397277832031,647.17064992122323
5.4799999999999995,76.999397277832031,658.19153674550716
5.4820000000000002,87.999298095703125,670.10140277392907
5.484,75.999397277832031,682.80807476895586
5.4859999999999998,90.999298095703125,696.21414649762448
5.4879999999999995,95.999298095703125,710.21770510363558
5.4900000000000002,87.999298095703125,724.71308600879127
5.492,76.999397277832031,739.59165076050078
5.4939999999999998,93.999298095703125,754.74258211000324
5.4959999999999996,102.99919891357422,770.05369051379625
5.4980000000000002,69.999496459960938,785.41222620243582
5.5,79.999397277832031,800.70569095291296
5.5019999999999998,95.999298095703125,815.8226437373562
5.5039999999999996,76.999397277832031,830.65349449652399
5.5060000000000002,89.999298095703125,845.09128040504675
5.508,95.999298095703125,859.03241915220974
5.5099999999999998,100.99919891357422,872.37743395836503
5.5119999999999996,93.999298095703125,885.03164527882041
5.5140000000000002,79.999397277832031,896.90582441503159
5.516,79.999397277832031,907.91680455238964
5.5179999999999998,88.999298095703125,917.98804507465206
5.5199999999999996,73.999397277832031,927.0501453629945
5.5220000000000002,75.999397277832031,935.04130467113191
5.524,90.999298095703125,941.907725073189
5.5259999999999998,86.999298095703125,947.60395490615531
5.5279999999999996,83.999397277832031,952.09317056874715
5.5300000000000002,78.999397277832031,955.34739499281989
5.532,76.999397277832031,957.34765156534957
5.5339999999999998,71.999496459960938,958.08405274928327
5.5359999999999996,82.999397277832031,957.55582312207173
5.5380000000000003,89.999298095703125,955.77125702263015
5.54,57.999599456787109,952.74761146409162
5.5419999999999998,78.999397277832031,948.51093542943022
5.5439999999999996,73.999397277832031,943.09583711637242
5.5460000000000003,78.999397277832031,936.54519113276012
5.548,66.999496459960938,928.90978806295936
5.5499999999999998,65.999496459960938,920.24792922406868
5.5519999999999996,64.999496459960938,910.62496980759192
5.5540000000000003,87.999298095703125,900.11281395357662
5.556,83.999397277832031,888.78936562898696
5.5579999999999998,83.999397277832031,876.73793947577713
5.5599999999999996,69.999496459960938,864.04663605875089
5.5620000000000003,63.999500274658203,850.80768617228364
5.5640000000000001,69.999496459960938,837.11676906159209
5.5659999999999998,69.999496459960938,823.07230957302374
5.5679999999999996,78.999397277832031,808.77475937217002
5.5700000000000003,64.999496459960938,794.32586745284368
5.5720000000000001,54.999599456787109,779.82794520921652
5.5739999999999998,62.999500274658203,765.38313135217675
5.5759999999999996,73.999397277832031,751.09266192395012
5.5780000000000003,68.999496459960938,737.05615059934814
5.5800000000000001,64.999496459960938,723.37088436012755
5.5819999999999999,62.999500274658203,710.13113949093963
5.5839999999999996,57.999599456787109,697.42752267388948
5.5860000000000003,60.999500274658203,685.34634175181088
5.5880000000000001,70.999496459960938,673.96901049478913
5.5899999999999999,54.999599456787109,663.3714914365745
5.5919999999999996,61.999500274658203,653.62378055408317
5.5940000000000003,48.999599456787109,644.78943724337603
5.5960000000000001,52.999599456787109,636.92516270279714
5.5979999999999999,64.999496459960938,630.08042947144941
5.5999999999999996,74.999397277832031,624.2971644910715
5.6020000000000003,66.999496459960938,619.60948766324589
5.6040000000000001,67.999496459960938,616.04350746830289
5.6059999999999999,63.999500274658203,613.61717479478034
5.6079999999999997,46.999599456787109,612.34019570784744
5.6100000000000003,60.999500274658203,612.21400345941618
5.6120000000000001,59.999500274658203,613.2317896189943
5.6139999999999999,70.999496459960938,615.37859378281621
5.6159999999999997,57.999599456787109,618.63145090380624
5.6180000000000003,67.999496459960938,622.95959487968287
5.6200000000000001,60.999500274658203,628.32471664226114
5.6219999999999999,73.999397277832031,634.68127461240033
5.6239999999999997,69.999496459960938,641.97685502354966
5.6260000000000003,55.999599456787109,650.15257927504979
5.6280000000000001,60.999500274658203,659.14355515691614
5.6299999999999999,53.999599456787109,668.87936849306232
5.6319999999999997,71.999496459960938,679.28461148039435
5.6340000000000003,60.999500274658203,690.27944376155165
5.6360000000000001,78.999397277832031,701.7801820569747
5.6379999999999999,68.999496459960938,713.6999140028438
5.6399999999999997,90.999298095703125,725.9491316925737
5.6420000000000003,77.999397277832031,738.43638030515694
5.6440000000000001,89.999298095703125,751.06891712166805
5.6459999999999999,78.999397277832031,763.75337618406036
5.6479999999999997,65.999496459960938,776.39643383645364
5.6500000000000004,65.999496459960938,788.90547041026389
5.6520000000000001,78.999397277832031,801.1892233678517
5.6539999999999999,76.999397277832031,813.15842730737575
5.6559999999999997,66.999496459960938,824.72643635031181
5.6580000000000004,71.999496459960938,835.80982458412655
5.6600000000000001,78.999397277832031,846.32896041268634
5.6619999999999999,78.999397277832031,856.2085508766944
5.6639999999999997,66.999496459960938,865.37815224134363
5.6659999999999995,74.999397277832031,873.77264341000455
5.6680000000000001,65.999496459960938,881.33265900581034
5.6699999999999999,74.999397277832031,888.00497926840148
5.6719999999999997,73.999397277832031,893.74287423522935
5.6739999999999995,73.999397277832031,898.50640001671479
5.6760000000000002,84.999397277832031,902.26264532743733
5.6779999999999999,67.999496459960938,904.98592679881347
5.6799999999999997,75.999397277832031,906.65793197155097
5.6819999999999995,86.999298095703125,907.26780924381956
5.6840000000000002,74.999397277832031,906.81220443198333
5.6859999999999999,65.999496459960938,905.29524398204865
5.6879999999999997,76.999397277832031,902.72846524828924
5.6899999999999995,68.999496459960938,899.13069462942292
5.6920000000000002,74.999397277832031,894.52787471819647
5.694,65.999496459960938,888.95284197600449
5.6959999999999997,72.999397277832031,882.4450567862508
5.6979999999999995,66.999496459960938,875.05028806834525
5.7000000000000002,58.999500274658203,866.82025494408265
5.702,55.999599456787109,857.81222823861333
5.7039999999999997,52.999599456787109,848.0885948679412
5.7059999999999995,52.999599456787109,837.71638841040851
5.7080000000000002,72.999397277832031,826.7667893813134
5.71,62.999500274658203,815.3145989243958
5.7119999999999997,61.999500274658203,803.43768980149139
5.7139999999999995,70.999496459960938,791.21643870053686
5.7160000000000002,72.999397277832031,778.73314399223455
5.718,63.999500274658203,766.07143314415214
5.7199999999999998,48.999599456787109,753.31566405177989
5.7219999999999995,58.999500274658203,740.55032456369781
5.7240000000000002,59.999500274658203,727.85943446696001
5.726,57.999599456787109,715.32595415667095
5.7279999999999998,62.999500274658203,703.03120414208308
5.7299999999999995,60.999500274658203,691.05429944078685
5.7320000000000002,57.999599456787109,679.47160278391334
5.734,62.999500274658203,668.35620039882122
5.7359999999999998,67.999496459960938,657.77740395412866
5.7379999999999995,49.999599456787109,647.80028204602911
5.7400000000000002,51.999599456787109,638.48522437502697
5.742,57.999599456787109,629.88754151285661
5.7439999999999998,54.999599456787109,622.05710288982482
5.7459999999999996,68.999496459960938,615.03801534656907
5.7480000000000002,55.999599456787109,608.86834429303565
